id,class,cap-shape,cap-surface,cap-color,odor,gill-attachment,gill-size,gill-color,stalk-shape,stalk-color-above-ring,stalk-color-below-ring,veil-color,habitat
4258,p,f,f,y,f,f,b,g,e,n,p,w,d
4259,p,x,y,g,f,f,b,h,e,p,p,w,p
4260,p,f,f,g,f,f,b,g,e,b,b,w,g
4261,p,x,y,g,f,f,b,g,e,p,p,w,p
4262,p,x,f,p,c,f,n,p,e,w,w,w,d
4263,p,x,y,y,f,f,b,g,e,n,n,w,d
4264,p,x,f,y,f,f,b,g,e,n,n,w,g
4265,p,f,f,y,f,f,b,h,e,b,p,w,g
4266,p,x,y,g,f,f,b,g,e,p,n,w,g
4267,p,f,f,g,f,f,b,g,e,p,n,w,g
4268,p,x,y,g,f,f,b,h,e,p,n,w,d
4269,p,x,f,y,f,f,b,h,e,b,n,w,g
4270,p,x,f,y,f,f,b,g,e,b,p,w,p
4271,p,x,y,g,f,f,,h,e,,b,w,d
4272,p,x,y,y,f,f,b,g,e,n,p,w,d
4273,p,f,y,g,f,f,b,g,e,b,b,w,p
4274,p,f,y,g,f,f,b,p,e,p,n,w,d
4275,p,x,f,y,f,f,b,h,e,b,n,w,p
4276,e,k,y,n,n,f,n,w,e,w,n,w,l
4277,p,f,f,g,,f,b,p,e,n,n,w,p
4278,p,x,y,y,f,f,b,h,e,n,p,w,g
4279,p,f,f,y,f,f,b,p,e,p,p,w,g
4280,p,x,y,g,f,f,b,h,e,n,b,w,d
4281,p,x,f,g,f,f,b,h,e,b,p,w,p
4282,p,f,f,y,f,f,b,p,e,p,p,w,g
4283,e,f,s,p,n,f,b,e,e,w,w,w,w
4284,p,f,f,y,f,f,b,p,e,n,b,w,p
4285,p,x,f,y,f,f,b,g,e,,b,w,d
4286,p,x,y,g,f,f,b,p,e,p,b,w,d
4287,p,f,y,g,f,f,b,g,e,b,p,w,p
4288,p,x,f,y,f,f,b,g,e,b,b,w,d
4289,p,f,y,g,f,f,b,h,e,p,n,w,g
4290,p,f,y,g,f,f,b,h,e,n,b,w,g
4291,e,k,s,p,n,f,b,e,e,w,e,w,w
4292,p,x,f,y,f,f,b,p,e,p,n,w,d
4293,p,f,f,y,f,f,b,p,e,p,n,w,p
4294,p,f,f,g,f,f,b,h,e,b,n,w,p
4295,p,f,f,g,f,f,b,p,e,n,b,w,g
4296,p,x,f,y,f,f,b,h,e,n,p,w,p
4297,p,f,f,g,f,f,b,p,e,n,b,w,p
4298,p,x,y,g,f,f,b,g,e,,p,w,g
4299,p,f,y,y,f,f,b,g,e,b,n,w,g
4300,p,f,f,g,f,f,b,h,e,n,n,w,d
4301,p,x,f,y,f,f,b,g,e,p,p,w,d
4302,p,f,f,g,f,f,b,g,e,n,n,w,g
4303,p,f,f,g,f,f,b,g,e,p,n,w,d
4304,p,f,f,y,f,f,b,h,e,p,b,w,g
4305,e,f,y,g,n,f,b,w,t,p,w,w,d
4306,p,f,y,g,f,f,b,h,e,p,b,w,d
4307,p,f,y,g,f,f,b,g,e,n,p,w,d
4308,p,f,y,g,f,f,b,g,e,b,n,w,g
4309,p,x,y,y,f,f,b,p,e,p,b,w,g
4310,p,,y,g,f,f,b,p,e,b,n,w,g
4311,p,x,y,y,f,f,b,g,e,,b,w,p
4312,p,f,f,y,f,f,b,p,e,b,b,w,d
4313,p,x,f,y,f,f,b,g,e,p,n,w,g
4314,p,x,y,y,f,f,b,p,e,n,b,w,p
4315,p,f,f,g,f,f,b,p,e,b,p,w,g
4316,p,x,f,y,f,f,b,h,e,p,b,w,d
4317,p,f,f,g,f,f,b,h,e,b,b,w,
4318,p,f,y,g,f,f,b,g,e,b,p,w,d
4319,p,f,f,g,f,f,b,,e,n,n,w,g
4320,p,f,y,y,f,f,b,h,e,p,p,w,g
4321,p,f,f,g,f,f,b,p,e,,b,w,g
4322,p,x,f,y,f,f,b,g,e,b,p,w,p
4323,p,f,y,g,f,f,b,p,e,n,b,w,g
4324,p,f,y,g,f,f,b,h,e,b,b,,g
4325,p,f,y,g,f,f,b,p,e,n,b,w,p
4326,e,x,y,r,n,f,n,p,e,w,w,w,d
4327,p,f,y,y,f,f,b,p,e,n,b,w,g
4328,p,x,f,y,f,f,b,g,e,b,p,w,d
4329,p,x,y,n,s,f,n,b,t,,w,w,p
4330,p,f,y,y,f,f,b,h,e,b,n,w,d
4331,p,k,y,n,n,f,n,w,e,w,n,w,d
4332,p,f,f,y,f,f,b,p,e,b,p,w,d
4333,p,x,y,g,f,f,b,h,e,b,n,w,d
4334,p,x,y,g,f,f,b,h,e,b,p,w,g
4335,p,f,y,g,f,f,b,g,e,n,p,w,g
4336,p,x,f,y,f,f,b,p,e,p,p,w,d
4337,p,x,f,g,f,f,b,g,e,n,p,w,d
4338,p,x,y,g,f,f,b,g,e,n,b,w,d
4339,p,x,y,g,f,f,b,p,e,n,n,w,g
4340,p,x,y,g,f,f,b,g,e,p,n,w,g
4341,e,f,y,e,n,f,b,w,t,g,p,w,d
4342,p,f,f,y,f,f,b,h,e,n,n,w,p
4343,p,x,y,y,f,f,b,h,e,p,p,w,g
4344,p,f,f,y,f,f,b,g,e,n,n,w,g
4345,p,x,f,y,f,f,b,p,e,b,b,w,p
4346,p,f,f,g,f,f,b,h,e,n,b,w,g
4347,p,f,f,g,f,f,b,h,e,p,p,w,g
4348,p,x,y,y,f,f,b,g,e,p,p,w,g
4349,p,f,s,b,f,f,b,w,t,w,w,w,u
4350,p,x,y,g,f,f,b,p,e,p,b,w,g
4351,p,x,y,y,f,f,b,g,e,n,,w,p
4352,p,f,f,g,f,f,b,g,e,n,n,w,p
4353,p,f,y,g,f,f,b,g,e,b,n,w,d
4354,p,f,f,y,f,f,b,p,e,p,b,w,d
4355,p,f,y,g,f,f,b,h,e,n,n,w,g
4356,p,x,y,g,f,f,b,p,e,b,n,w,g
4357,e,x,s,e,n,f,b,e,e,w,e,w,w
4358,p,f,f,g,f,f,b,g,e,p,p,w,d
4359,p,f,f,y,f,f,b,p,e,n,p,w,d
4360,p,,y,g,f,f,b,g,e,n,n,w,d
4361,p,x,y,y,f,f,b,g,e,p,p,w,p
4362,p,f,y,g,,f,b,g,e,n,n,w,d
4363,p,x,f,y,f,f,b,h,e,b,b,w,g
4364,p,b,y,w,n,f,n,w,e,w,w,w,l
4365,p,f,s,b,f,f,b,h,t,w,w,w,u
4366,p,x,y,y,f,f,b,p,e,b,p,w,p
4367,p,f,y,g,f,f,b,g,e,b,b,w,d
4368,p,f,y,g,f,f,b,g,e,p,p,w,p
4369,p,f,y,y,f,f,b,p,e,b,p,w,p
4370,p,f,f,g,f,f,b,g,e,n,n,w,d
4371,p,x,y,y,f,f,b,h,e,p,p,w,d
4372,p,x,f,y,f,f,b,p,e,b,p,w,g
4373,p,f,f,g,f,f,b,p,e,b,p,w,g
4374,p,x,s,w,f,f,b,w,t,w,w,w,u
4375,e,f,y,g,n,f,b,n,t,g,p,w,d
4376,p,x,y,n,y,f,n,b,t,w,p,w,d
4377,p,f,y,g,f,f,b,p,e,p,p,w,d
4378,p,f,f,g,f,f,b,g,e,p,n,w,g
4379,e,f,y,e,n,f,b,n,t,p,g,w,d
4380,e,x,y,b,n,f,b,e,e,w,e,w,w
4381,p,x,y,y,f,f,b,h,e,n,n,w,g
4382,p,x,y,y,f,f,b,g,e,b,n,w,d
4383,p,x,y,y,f,f,b,h,e,n,b,w,p
4384,p,x,y,y,f,f,b,p,e,n,n,w,g
4385,p,f,f,y,f,f,b,g,e,b,n,w,g
4386,p,f,y,g,f,f,b,p,e,b,b,w,g
4387,p,x,f,g,f,f,b,p,e,n,n,w,g
4388,p,f,y,y,,f,b,p,e,,b,w,g
4389,p,x,y,g,f,f,b,h,e,p,p,w,g
4390,p,x,y,y,f,f,b,g,e,p,n,w,g
4391,p,f,y,g,f,f,b,h,e,b,n,w,p
4392,p,f,y,y,f,f,b,h,e,n,b,w,g
4393,p,x,y,g,f,f,b,g,e,p,b,w,d
4394,p,f,y,g,f,f,b,h,e,p,p,w,d
4395,p,f,y,g,f,f,b,p,e,b,n,w,p
4396,e,x,y,u,n,f,n,h,e,w,w,w,d
4397,p,x,f,g,f,f,b,g,e,n,n,w,g
4398,p,f,f,y,f,f,b,g,e,n,p,w,g
4399,p,f,f,y,f,f,b,h,e,p,n,w,g
4400,p,x,f,y,f,f,b,h,e,p,n,w,g
4401,p,f,f,y,f,f,b,h,e,b,b,w,g
4402,p,f,f,g,f,f,b,h,e,p,b,w,g
4403,p,f,y,g,f,f,b,p,e,b,b,w,d
4404,p,f,f,g,f,f,b,h,e,b,n,w,g
4405,p,f,f,y,f,f,b,h,e,b,n,w,d
4406,p,f,y,y,f,f,b,h,e,b,n,w,p
4407,p,f,f,g,f,f,b,g,e,p,n,w,p
4408,p,f,y,g,f,f,b,g,e,n,b,w,g
4409,p,f,f,y,f,f,b,g,e,n,b,w,d
4410,e,f,f,e,n,f,b,u,t,g,w,w,d
4411,p,f,s,b,f,f,b,h,t,w,w,w,u
4412,p,f,y,g,f,f,b,g,e,p,n,w,d
4413,p,f,f,g,f,f,b,h,e,p,p,w,p
4414,p,x,y,y,f,f,b,p,e,p,b,w,g
4415,p,f,f,y,f,f,b,p,e,p,b,w,
4416,p,f,y,y,f,f,b,h,e,n,n,w,d
4417,e,f,y,n,n,f,b,u,t,w,g,w,d
4418,p,f,y,y,f,f,b,h,e,b,n,w,g
4419,e,x,s,b,n,f,b,e,e,w,w,w,w
4420,p,x,y,y,f,f,b,p,e,n,p,w,g
4421,p,x,f,y,f,f,b,p,e,p,b,w,d
4422,p,x,y,y,f,f,b,h,e,p,n,w,g
4423,p,f,y,g,f,f,b,g,e,b,b,w,p
4424,e,f,f,e,n,f,b,n,t,g,g,w,d
4425,p,f,f,y,f,f,b,p,e,p,n,w,d
4426,p,f,f,y,,f,b,p,e,b,n,w,g
4427,p,x,y,y,f,f,b,h,e,n,n,w,d
4428,p,x,f,y,f,f,b,p,e,n,b,w,g
4429,p,x,y,n,y,f,n,b,t,w,p,w,d
4430,p,f,f,y,f,f,b,p,e,p,b,w,p
4431,p,x,y,y,f,f,b,h,e,n,b,w,g
4432,p,f,f,y,f,f,b,g,e,n,n,w,p
4433,p,f,f,y,f,f,b,g,e,n,b,w,d
4434,p,f,y,g,f,f,b,p,e,b,p,w,p
4435,p,f,y,g,f,f,b,h,e,b,b,w,g
4436,p,f,y,g,f,f,b,h,e,b,n,w,d
4437,p,f,f,g,f,f,b,g,e,b,n,w,g
4438,p,x,s,g,c,f,n,p,e,w,w,w,d
4439,p,x,y,y,f,f,b,g,e,b,p,w,g
4440,p,f,s,g,f,f,b,h,t,w,w,w,u
4441,p,x,y,g,f,f,b,p,e,n,n,w,g
4442,p,x,y,y,f,f,b,p,e,p,b,w,p
4443,p,x,y,y,f,f,b,h,e,n,b,w,d
4444,e,f,y,g,n,f,b,u,t,p,,w,d
4445,p,f,f,g,f,f,b,g,e,b,n,w,d
4446,p,f,y,y,f,f,b,h,e,n,p,w,g
4447,p,f,y,g,f,f,b,h,e,n,b,w,p
4448,p,x,y,y,f,f,b,h,e,b,b,w,g
4449,p,x,y,g,f,f,b,p,e,b,p,w,d
4450,p,x,f,y,f,f,b,p,e,b,p,w,p
4451,e,f,y,n,n,f,b,n,t,g,g,w,d
4452,p,,y,g,f,f,b,g,e,n,n,w,g
4453,p,f,f,y,f,f,b,g,e,b,p,w,g
4454,p,x,y,g,f,f,b,p,e,p,n,w,p
4455,p,x,y,y,f,f,b,p,e,p,p,w,g
4456,p,f,f,g,f,f,b,g,e,n,b,w,p
4457,p,f,f,g,f,f,b,h,e,p,b,w,g
4458,p,x,y,y,f,f,b,h,e,b,n,w,g
4459,e,k,y,b,n,f,b,e,e,e,e,,w
4460,p,x,y,y,f,f,b,p,e,b,b,w,p
4461,p,x,y,n,s,f,n,b,t,p,w,w,d
4462,p,f,y,g,f,f,b,p,e,n,n,w,p
4463,p,x,y,g,f,f,b,g,e,n,n,w,p
4464,p,f,y,y,f,f,b,h,e,b,b,w,g
4465,p,f,y,g,f,f,b,g,e,p,p,w,d
4466,p,f,f,g,f,f,b,h,e,b,p,w,g
4467,p,f,y,y,f,f,b,h,e,n,n,w,g
4468,p,x,f,y,f,f,b,g,e,n,b,w,d
4469,p,x,s,w,f,f,b,p,t,w,w,w,u
4470,p,x,y,y,f,f,b,g,e,p,b,w,g
4471,p,f,f,y,f,f,b,g,e,p,p,w,p
4472,p,x,f,y,f,f,b,p,e,p,n,w,g
4473,p,x,y,y,f,f,b,g,e,n,b,w,p
4474,p,f,y,y,f,f,b,h,e,b,n,w,g
4475,p,x,y,y,f,f,b,h,e,n,b,w,g
4476,p,x,y,y,f,f,b,p,e,b,n,w,p
4477,p,f,y,g,f,f,b,p,e,p,n,w,p
4478,p,f,f,y,f,f,b,h,e,b,b,w,p
4479,p,f,f,g,f,f,b,h,e,b,b,w,p
4480,e,f,y,n,n,f,b,p,t,w,p,w,d
4481,p,x,y,y,f,f,b,h,e,b,p,w,d
4482,p,x,y,g,f,f,b,g,e,n,n,w,p
4483,p,f,y,g,f,f,b,h,e,b,p,w,g
4484,p,f,y,g,f,f,b,g,e,p,b,w,g
4485,p,x,y,y,f,f,b,g,e,b,p,w,d
4486,p,f,f,g,f,f,b,g,e,n,b,w,p
4487,p,x,y,g,f,f,b,p,e,p,p,w,d
4488,p,x,y,y,f,f,b,p,e,b,n,w,d
4489,p,x,f,y,f,f,b,h,e,n,n,w,d
4490,p,f,f,y,f,f,b,g,e,p,n,w,d
4491,e,f,f,c,n,f,n,w,e,w,n,w,l
4492,p,f,y,g,f,f,b,h,e,p,b,w,g
4493,p,x,y,g,f,f,b,p,e,p,n,w,p
4494,p,f,f,y,n,f,n,w,e,w,y,w,d
4495,p,f,f,y,f,,b,h,e,p,b,w,p
4496,p,x,s,g,f,f,b,p,t,w,w,w,g
4497,e,f,s,n,,f,b,e,e,w,w,w,w
4498,p,x,y,n,y,f,n,b,t,p,p,w,p
4499,p,x,s,g,c,f,n,u,e,w,w,w,d
4500,p,x,f,y,f,f,b,g,e,n,n,w,d
4501,p,f,y,g,f,f,b,h,e,b,n,w,g
4502,p,f,y,g,f,f,b,g,e,p,b,w,d
4503,p,x,y,y,f,f,b,p,e,n,b,w,g
4504,p,x,y,y,f,f,b,p,e,b,b,w,g
4505,p,x,y,g,f,f,b,p,e,b,b,w,d
4506,p,f,y,g,f,f,b,g,e,p,p,w,d
4507,p,f,y,g,f,f,b,h,e,b,n,w,g
4508,p,f,f,y,,f,b,g,e,p,n,w,g
4509,p,x,f,y,f,f,b,p,e,b,b,w,d
4510,p,f,f,y,f,f,b,p,e,b,n,w,p
4511,p,f,f,g,f,f,b,p,e,p,b,w,p
4512,p,f,f,y,f,f,b,h,e,,p,w,p
4513,p,f,y,y,f,f,b,h,e,n,n,w,d
4514,p,f,f,y,f,f,b,h,e,n,n,w,p
4515,p,f,f,y,f,f,b,h,e,b,p,w,d
4516,p,x,y,g,f,f,b,h,e,b,p,w,g
4517,p,x,y,g,f,f,b,p,e,b,b,w,g
4518,p,x,y,g,f,f,b,g,e,b,n,w,d
4519,e,x,s,b,n,f,b,w,e,e,w,w,w
4520,p,f,f,g,f,f,b,g,e,p,n,w,d
4521,p,x,f,y,f,f,b,g,e,p,b,w,d
4522,p,x,y,n,s,f,n,b,t,p,p,w,l
4523,p,x,y,g,f,f,b,g,e,b,b,w,d
4524,p,f,y,g,f,f,b,h,e,n,b,w,p
4525,p,f,y,g,f,f,b,p,e,p,n,w,d
4526,p,f,f,y,f,f,b,g,e,b,p,w,g
4527,p,x,y,y,f,f,b,g,e,n,n,w,d
4528,p,x,f,y,f,f,b,h,e,p,b,w,g
4529,p,f,f,g,f,f,b,h,e,n,n,w,p
4530,p,x,y,g,f,f,b,g,e,n,p,w,p
4531,p,f,f,y,f,f,b,h,e,b,b,w,g
4532,p,x,f,y,f,f,b,p,e,n,p,w,g
4533,e,x,y,u,n,f,n,h,e,w,w,w,d
4534,e,f,y,b,n,f,b,e,e,e,e,w,w
4535,p,f,y,y,f,f,b,h,e,b,p,w,d
4536,p,x,y,,f,f,b,g,e,n,p,w,p
4537,p,x,y,g,f,f,b,g,e,p,b,w,g
4538,p,f,f,g,f,f,b,p,e,p,n,w,d
4539,p,f,y,g,f,f,b,h,e,n,n,w,g
4540,p,f,f,g,f,f,b,h,e,b,b,w,g
4541,p,f,y,g,f,f,b,p,e,n,n,w,g
4542,p,x,f,y,f,f,b,g,e,p,n,w,g
4543,p,f,f,y,f,f,b,h,e,p,p,w,d
4544,p,f,f,g,f,f,b,p,e,p,p,w,d
4545,p,f,y,y,f,f,b,h,e,n,b,w,g
4546,p,f,y,y,f,f,b,h,e,n,p,w,g
4547,p,f,f,g,f,f,b,h,e,n,p,w,g
4548,p,f,s,b,f,f,b,w,t,w,w,w,g
4549,p,f,s,w,n,f,b,g,e,w,w,w,m
4550,p,x,y,y,f,f,b,p,e,p,n,w,p
4551,p,f,f,y,f,f,b,p,e,b,b,w,p
4552,p,f,y,g,f,f,b,g,e,p,p,w,g
4553,p,x,y,y,f,,b,h,e,,p,w,d
4554,p,x,f,y,f,f,b,g,e,p,n,w,p
4555,p,x,f,y,f,f,b,g,e,,b,w,d
4556,e,f,f,g,n,f,b,u,t,g,g,w,d
4557,e,x,y,u,n,f,n,u,e,w,w,w,d
4558,p,x,y,g,f,f,b,h,e,p,p,w,d
4559,p,f,f,y,f,f,b,p,e,n,b,w,g
4560,p,x,y,y,f,f,b,p,e,n,b,w,
4561,p,f,y,g,f,f,b,p,e,n,p,w,d
4562,p,x,y,y,f,f,b,h,e,n,p,w,p
4563,p,x,f,y,f,f,b,p,e,b,p,w,d
4564,p,x,y,y,f,f,b,g,e,b,n,w,p
4565,p,f,f,y,f,f,b,h,e,n,n,w,g
4566,p,x,y,g,f,f,b,g,e,p,n,w,p
4567,p,f,y,g,f,f,b,p,e,n,n,w,g
4568,p,f,y,g,f,f,b,g,e,p,n,w,p
4569,p,x,f,y,f,f,b,g,e,p,p,w,p
4570,e,f,f,e,n,f,b,w,t,w,g,w,d
4571,p,x,y,y,f,f,b,h,e,p,p,w,d
4572,p,f,f,g,f,f,b,g,e,n,b,w,d
4573,p,x,y,g,f,f,b,g,e,b,n,w,p
4574,p,f,y,g,f,f,b,g,e,b,p,w,p
4575,p,f,f,g,f,f,b,p,e,b,n,w,p
4576,p,f,f,g,f,f,b,p,e,n,b,w,d
4577,p,,f,g,f,f,b,p,e,n,p,w,g
4578,p,f,y,g,f,f,b,h,e,p,n,w,d
4579,p,f,f,y,f,f,b,h,e,p,b,w,d
4580,p,x,f,y,f,f,b,h,e,p,p,w,d
4581,p,x,y,g,f,f,b,p,e,n,n,w,p
4582,p,x,y,g,f,f,b,p,e,b,n,w,p
4583,p,x,f,w,c,f,n,g,e,w,w,w,d
4584,p,f,f,g,f,f,b,p,e,b,p,w,d
4585,p,x,f,y,f,f,b,h,e,p,p,w,p
4586,p,f,y,g,f,f,b,p,e,p,p,w,d
4587,p,x,f,y,f,f,b,p,e,p,n,w,g
4588,p,f,y,g,f,f,b,h,e,p,n,w,d
4589,p,f,y,g,f,f,b,g,e,n,b,w,d
4590,p,,f,y,f,f,b,g,e,b,n,w,p
4591,p,x,y,g,f,f,b,g,e,b,p,w,g
4592,p,f,y,y,f,f,b,p,e,n,b,w,g
4593,p,f,f,y,f,f,b,h,e,n,p,w,p
4594,p,x,f,y,f,f,b,h,e,b,p,w,d
4595,p,f,f,y,f,f,b,g,e,n,b,w,g
4596,p,x,y,y,f,f,b,p,e,b,n,w,p
4597,p,f,f,y,f,f,b,g,e,b,b,w,d
4598,p,x,f,y,f,f,b,p,e,b,b,w,g
4599,p,f,y,g,f,f,b,h,e,n,n,w,d
4600,p,f,f,g,f,f,b,p,e,p,b,w,d
4601,p,f,f,y,f,f,b,g,e,,n,w,g
4602,p,f,f,g,f,f,b,p,e,b,b,w,d
4603,p,f,f,g,f,f,b,h,e,p,n,w,g
4604,p,f,f,y,f,f,b,g,e,p,n,w,d
4605,p,x,y,y,f,f,b,g,e,p,p,w,d
4606,p,x,y,y,f,f,,p,e,b,p,w,d
4607,p,f,f,y,f,f,b,h,e,n,n,w,d
4608,p,x,y,y,f,f,b,h,e,b,b,w,d
4609,p,x,y,y,f,f,b,g,e,b,p,w,g
4610,p,x,y,n,y,f,n,b,t,p,w,w,d
4611,e,f,y,b,,f,b,w,e,w,w,w,w
4612,p,x,f,y,f,f,b,h,e,b,p,w,g
4613,p,x,y,y,f,f,b,h,e,b,b,w,d
4614,p,,y,g,f,f,b,p,e,n,b,w,d
4615,p,x,y,y,f,f,b,p,e,n,p,w,d
4616,p,f,y,g,f,f,b,p,e,p,b,w,p
4617,p,f,y,g,f,f,b,p,e,p,b,w,d
4618,p,f,f,g,f,f,b,p,e,p,b,w,p
4619,p,x,f,y,f,f,b,p,e,p,n,w,p
4620,p,f,f,y,f,f,b,p,e,b,n,w,g
4621,p,f,f,y,f,f,b,g,e,p,p,w,d
4622,p,f,y,g,f,f,b,h,e,p,b,w,p
4623,p,f,y,g,f,f,b,h,e,n,b,w,g
4624,p,f,f,g,f,f,b,g,e,n,b,w,g
4625,p,f,y,g,f,f,b,g,e,b,n,w,d
4626,p,f,f,g,f,f,b,h,e,p,b,w,d
4627,p,f,y,g,f,f,b,g,e,p,b,w,p
4628,p,x,f,g,c,f,n,u,e,w,w,w,d
4629,p,f,s,b,f,f,b,w,t,w,w,w,g
4630,e,f,f,e,n,f,b,w,t,g,w,w,d
4631,p,x,y,y,f,f,b,g,e,p,n,w,p
4632,p,x,y,g,f,f,b,p,e,p,n,w,d
4633,p,f,y,g,f,f,b,g,e,n,b,w,g
4634,e,f,f,g,n,f,b,u,t,p,w,w,d
4635,p,x,y,y,f,f,b,p,e,b,p,w,d
4636,p,,y,y,f,f,b,p,e,p,b,w,p
4637,p,f,f,y,f,f,b,p,e,n,p,w,p
4638,p,x,f,y,f,f,b,h,e,b,p,w,p
4639,p,x,f,y,f,f,b,h,e,b,b,w,d
4640,p,x,y,g,f,f,b,h,e,n,p,w,g
4641,p,f,s,w,f,f,b,w,t,w,w,w,u
4642,p,x,y,g,f,f,b,p,e,p,n,w,d
4643,p,x,f,y,f,f,b,g,e,b,n,w,g
4644,p,f,y,g,f,f,b,g,e,p,p,w,p
4645,p,x,y,g,f,f,b,p,e,p,p,w,p
4646,p,x,f,y,f,f,b,p,e,n,b,w,d
4647,e,f,y,u,,f,n,h,e,w,w,w,d
4648,p,f,f,y,f,f,b,h,e,b,b,w,d
4649,p,f,y,g,f,f,b,p,e,b,b,w,g
4650,p,x,y,y,f,f,b,h,e,b,p,w,g
4651,p,f,f,g,f,f,b,g,e,b,n,w,g
4652,e,f,y,n,n,f,b,n,t,p,p,w,d
4653,p,x,f,y,f,f,b,h,e,p,n,w,p
4654,p,f,f,g,f,f,b,h,e,n,p,w,d
4655,p,x,y,g,f,f,b,h,e,n,b,w,p
4656,p,f,f,y,f,f,b,p,e,n,n,w,g
4657,p,x,f,y,f,f,b,h,e,b,b,w,d
4658,p,x,y,y,f,f,b,g,e,b,n,w,p
4659,p,x,f,y,f,f,b,g,e,b,n,w,p
4660,p,f,y,g,f,f,b,g,e,n,p,w,g
4661,p,x,s,w,f,f,b,h,t,w,w,w,u
4662,e,f,y,e,n,f,b,w,e,w,w,w,w
4663,e,x,y,u,n,f,n,w,e,w,w,w,d
4664,p,x,y,y,f,f,b,p,e,b,n,w,g
4665,p,x,y,g,f,f,b,p,e,n,p,w,d
4666,p,x,f,y,f,f,b,p,e,p,p,w,p
4667,p,f,f,g,f,f,b,h,e,p,n,w,d
4668,p,x,y,g,f,f,b,g,e,p,b,w,p
4669,p,,f,g,f,f,b,h,e,b,n,w,g
4670,p,f,f,y,f,f,b,p,e,p,n,w,g
4671,p,x,y,g,f,f,b,h,e,p,p,w,p
4672,p,f,y,g,f,,b,g,e,n,b,w,p
4673,e,f,s,p,n,f,b,w,e,w,e,w,w
4674,p,f,f,g,f,f,b,h,e,p,n,w,p
4675,p,x,y,y,f,f,b,g,e,b,p,w,p
4676,p,x,y,g,f,f,b,g,e,n,b,w,p
4677,p,f,f,y,f,f,b,g,e,b,n,w,g
4678,p,x,f,y,f,f,b,p,e,p,n,w,d
4679,p,f,y,g,f,f,b,g,e,n,b,w,d
4680,p,f,y,y,f,f,b,g,e,n,p,w,p
4681,p,x,y,g,f,f,b,p,e,b,p,w,g
4682,p,x,y,g,f,f,b,g,e,b,n,w,d
4683,p,f,f,y,f,f,b,g,e,n,p,w,p
4684,p,f,f,g,f,f,b,p,e,b,n,w,d
4685,p,x,y,g,f,f,b,h,e,b,n,w,p
4686,p,f,f,y,f,f,b,p,e,p,p,w,p
4687,p,f,y,g,f,f,b,h,e,n,p,w,d
4688,p,x,y,g,f,f,b,p,e,n,p,w,g
4689,p,f,f,g,f,f,b,h,e,b,b,w,
4690,p,x,y,g,f,f,b,h,e,n,p,w,g
4691,p,f,f,g,f,f,b,p,e,p,n,w,d
4692,p,x,y,y,f,f,b,g,e,b,b,w,p
4693,p,x,f,y,f,f,b,p,e,p,p,w,g
4694,p,x,y,g,f,f,b,h,e,b,p,w,p
4695,p,f,f,y,f,f,b,h,e,n,p,w,p
4696,e,f,y,n,n,f,b,n,t,w,g,w,d
4697,p,f,f,g,f,f,b,h,e,p,b,w,d
4698,p,x,y,y,f,f,b,h,e,n,n,w,p
4699,p,x,s,g,f,f,b,h,t,w,w,w,g
4700,p,,y,y,f,f,b,h,e,n,n,w,p
4701,p,x,y,y,f,f,b,p,e,n,p,w,p
4702,p,x,f,w,c,f,n,g,e,w,w,w,d
4703,p,x,f,y,f,f,b,g,e,n,p,,d
4704,p,f,s,b,f,f,b,h,t,w,w,w,u
4705,p,x,y,y,f,f,b,h,e,p,b,w,g
4706,p,x,y,g,f,f,b,h,e,n,p,w,d
4707,p,f,f,y,f,f,b,g,e,b,b,w,g
4708,p,,s,p,n,f,b,w,e,w,w,w,g
4709,p,f,s,b,f,f,b,p,t,w,w,w,u
4710,p,x,y,g,f,f,b,g,e,b,b,w,g
4711,p,x,y,g,f,f,,h,e,p,b,w,g
4712,p,x,y,g,f,f,b,p,e,b,p,w,g
4713,p,f,f,g,f,f,b,g,e,p,n,w,p
4714,p,f,f,g,f,f,b,g,e,p,p,w,p
4715,p,x,f,y,f,f,b,h,e,p,p,w,p
4716,p,f,f,y,f,f,b,h,e,p,n,w,p
4717,e,f,y,u,n,f,n,u,e,w,w,w,d
4718,p,x,f,y,f,f,b,g,e,b,b,w,g
4719,e,f,f,e,n,f,b,w,t,g,w,w,d
4720,p,f,f,y,f,f,b,g,e,n,p,w,g
4721,p,x,f,y,f,f,b,g,e,p,p,w,g
4722,p,x,y,n,f,f,n,b,t,p,p,w,l
4723,p,x,y,g,f,f,b,g,e,b,b,w,g
4724,p,x,f,y,f,f,,p,e,b,p,w,d
4725,p,f,f,g,f,f,b,p,e,p,p,w,g
4726,p,x,y,g,f,f,b,g,e,b,b,w,p
4727,p,x,y,g,f,f,b,h,e,b,b,w,g
4728,p,x,f,y,f,f,b,h,e,b,p,w,d
4729,p,f,f,y,f,f,b,h,e,,n,w,g
4730,p,f,y,g,f,f,b,g,e,n,p,w,p
4731,p,f,y,g,f,f,b,,e,p,b,w,g
4732,e,f,y,n,n,f,b,n,t,p,w,w,d
4733,p,x,y,y,f,f,b,g,e,n,p,w,g
4734,e,f,f,e,n,f,b,w,t,w,w,w,d
4735,p,x,f,y,f,f,b,h,e,b,n,w,d
4736,p,x,y,,f,f,b,h,e,p,b,w,p
4737,p,f,y,g,f,f,b,h,e,p,n,w,p
4738,p,x,f,y,f,f,b,p,e,p,b,w,p
